Timestamp,Packet_Size,Src_IP,Dst_IP,Src_Port,Dst_Port,TCP_Flags,App
1740729371.246035,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.246262,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.246262,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.246262,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.246272,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.247076,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247076,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.247076,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247113,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.247144,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247156,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.247303,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247486,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247486,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.247486,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.247501,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.248451,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248451,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248451,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248501,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.248684,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248684,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248684,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.248684,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.248709,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.249518,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.249518,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.249518,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.249518,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.249562,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.250239,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.250239,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250239,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250239,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250265,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.250828,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250828,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250828,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250828,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.250828,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.250849,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.251053,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.251053,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.251053,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.251069,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.252735,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.252735,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.252735,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.252735,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.252842,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253872,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.253902,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.254179,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.254179,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.254179,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.254179,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.2542,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.254366,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.254366,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.254366,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.25438,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.255228,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.255228,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.255228,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.255246,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.255439,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.255439,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.255439,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.255451,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.256145,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256145,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256145,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256145,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.256159,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.256338,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256338,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256338,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256352,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.256479,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.256489,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.256621,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257349,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257349,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.257349,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257369,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.25744,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257623,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257637,54,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.257845,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257845,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257845,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.257864,66,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260644,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.260682,66,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.260706,74,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.260744,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260755,74,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.260818,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.260829,74,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.26105,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.26105,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.26105,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.261064,74,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.261083,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.261481,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.261491,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.261617,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.261627,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.26181,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.26181,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.26181,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.261825,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.262559,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.262559,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.262559,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.262574,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.262672,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.262681,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.262828,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.262837,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.263055,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.263055,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.263055,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.263066,82,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.263084,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.264154,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264154,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264154,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264154,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264154,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.26417,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.264276,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264276,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264276,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.264295,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265319,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265319,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265319,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265319,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265319,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265336,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265356,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265416,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265427,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265526,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265533,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265755,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265755,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265755,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.265764,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.265775,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.266559,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.266559,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.266559,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.266575,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.266632,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.266639,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.267157,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.267157,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.267157,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.267157,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.267172,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.267185,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.267279,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.267286,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.267424,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.26743,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.268152,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268152,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268152,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268182,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.268493,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.268493,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268493,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268505,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.268939,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268939,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268939,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.268965,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.269653,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269653,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269653,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269653,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269663,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.269677,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.269863,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269863,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.269863,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.269871,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.269882,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.270542,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.270542,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.270542,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.270566,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.271246,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271246,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.271246,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271255,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.271268,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.271519,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271519,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271519,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271519,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27153,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.271717,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271717,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271717,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.271724,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.271736,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.272142,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.272149,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.272857,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.272857,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.272857,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.272857,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.272868,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.27306,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27306,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27306,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.273068,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.27308,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.273667,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.273667,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.273667,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.273678,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.274365,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274365,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274365,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274365,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274377,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.274391,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.274573,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274573,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274573,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.274582,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.275035,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.275043,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.275781,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275781,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275781,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275781,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275797,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.275983,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275983,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.275983,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.276005,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.276032,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.276135,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.276141,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.278592,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.278619,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.27991,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.279954,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.279973,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.279984,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.280264,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.280264,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.280264,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.280264,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.280264,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.280275,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.280297,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.28031,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281509,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.281546,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.281585,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.282188,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.282188,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.282188,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.282203,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.282231,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.282268,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.282277,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.282333,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.282333,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.282344,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.283226,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283226,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283226,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.28324,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.28326,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.283496,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283496,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283496,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283496,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.283515,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284476,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.284476,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284476,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284476,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284476,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284494,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284522,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284537,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284628,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284628,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284628,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284643,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284824,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.284837,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.284943,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.284961,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.285614,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.285614,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.285614,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
1740729371.285638,90,192.168.100.93,81.218.31.144,55294,443,A,Spotify
1740729371.286356,1454,81.218.31.144,192.168.100.93,443,55294,PA,Spotify
1740729371.286356,1454,81.218.31.144,192.168.100.93,443,55294,A,Spotify
